Voltage,Current,Frequency,Temperature,Fault,Shutdown
168,4.07,49.64,33,Undervoltage,Yes
243,10.81,50.12,44,Overload,Yes
256,19.2,49.9,43,Overload,Yes
235,3.79,49.92,27,Normal,No
291,8.32,50.63,39,Overvoltage,Yes
232,6.37,50.07,30,Normal,No
251,14.66,49.82,51,Overload,Yes
253,10.61,49.94,49,Overload,Yes
240,18.79,50.15,55,Overload,Yes
239,7.72,50.08,34,Normal,No
128,3.59,49.89,28,Undervoltage,Yes
2,0.0,0.0,20,Line Break,Yes
240,12.32,50.18,46,Overload,Yes
14,0.0,0.0,30,Line Break,Yes
281,5.59,50.26,39,Overvoltage,Yes
227,5.21,50.17,30,Normal,No
228,5.43,49.88,35,Normal,No
239,3.12,50.1,29,Normal,No
291,6.76,50.64,44,Overvoltage,Yes
19,0.0,0.0,26,Line Break,Yes
256,18.6,50.04,49,Overload,Yes
14,0.0,0.0,30,Line Break,Yes
296,9.16,50.2,33,Overvoltage,Yes
249,17.58,50.04,40,Overload,Yes
248,18.92,50.11,41,Overload,Yes
20,0.0,0.0,22,Line Break,Yes
287,6.02,50.8,30,Overvoltage,Yes
170,2.55,49.67,27,Undervoltage,Yes
258,13.14,50.02,40,Overload,Yes
245,16.14,50.1,49,Overload,Yes
228,7.26,50.08,33,Normal,No
246,11.42,50.17,52,Overload,Yes
233,5.56,49.95,27,Normal,No
280,7.62,50.5,30,Overvoltage,Yes
112,3.1,49.11,30,Undervoltage,Yes
274,6.11,50.75,44,Overvoltage,Yes
240,14.52,50.01,50,Overload,Yes
250,14.59,49.95,40,Overload,Yes
241,18.54,50.1,49,Overload,Yes
10,0.0,0.0,20,Line Break,Yes
275,8.82,50.1,38,Overvoltage,Yes
298,5.67,50.85,32,Overvoltage,Yes
15,0.0,0.0,23,Line Break,Yes
265,6.59,50.37,32,Overvoltage,Yes
226,4.52,49.96,33,Normal,No
238,5.06,50.19,25,Normal,No
275,9.91,50.45,30,Overvoltage,Yes
0,0.0,0.0,24,Line Break,Yes
17,0.0,0.0,29,Line Break,Yes
270,9.82,50.86,43,Overvoltage,Yes
227,7.42,50.08,28,Normal,No
241,17.05,50.09,53,Overload,Yes
238,6.96,49.96,30,Normal,No
11,0.0,0.0,22,Line Break,Yes
227,6.37,50.17,34,Normal,No
244,13.38,50.11,42,Overload,Yes
258,19.39,49.99,42,Overload,Yes
230,5.48,50.02,28,Normal,No
286,9.43,50.55,40,Overvoltage,Yes
20,0.0,0.0,30,Line Break,Yes
241,14.53,50.16,44,Overload,Yes
291,5.45,50.36,41,Overvoltage,Yes
253,11.56,49.98,54,Overload,Yes
236,6.15,49.9,25,Normal,No
252,16.22,50.14,50,Overload,Yes
229,7.56,49.92,26,Normal,No
227,3.51,49.87,25,Normal,No
19,0.0,0.0,23,Line Break,Yes
227,7.14,49.88,30,Normal,No
141,2.89,49.55,31,Undervoltage,Yes
155,3.98,49.3,32,Undervoltage,Yes
258,19.61,50.14,42,Overload,Yes
19,0.0,0.0,23,Line Break,Yes
116,3.31,49.08,26,Undervoltage,Yes
146,4.96,49.4,25,Undervoltage,Yes
296,5.83,50.27,37,Overvoltage,Yes
237,3.82,50.11,30,Normal,No
106,3.9,49.86,26,Undervoltage,Yes
264,5.18,50.98,41,Overvoltage,Yes
240,15.12,50.15,52,Overload,Yes
260,12.66,50.14,42,Overload,Yes
250,18.04,49.86,44,Overload,Yes
223,6.41,50.06,32,Normal,No
157,4.07,49.62,32,Undervoltage,Yes
259,14.95,49.81,46,Overload,Yes
284,9.45,50.95,40,Overvoltage,Yes
223,4.81,50.03,29,Normal,No
276,7.97,50.3,45,Overvoltage,Yes
260,13.7,49.84,55,Overload,Yes
157,3.59,49.89,33,Undervoltage,Yes
258,12.93,49.88,44,Overload,Yes
266,5.69,50.66,40,Overvoltage,Yes
230,7.37,50.1,25,Normal,No
239,6.89,49.96,31,Normal,No
261,6.3,50.66,37,Overvoltage,Yes
128,3.04,49.17,32,Undervoltage,Yes
270,6.35,50.19,44,Overvoltage,Yes
156,4.14,49.13,31,Undervoltage,Yes
157,2.96,49.98,32,Undervoltage,Yes
16,0.0,0.0,29,Line Break,Yes
262,7.85,50.1,37,Overvoltage,Yes
240,4.93,50.12,35,Normal,No
259,15.82,49.99,53,Overload,Yes
259,18.51,50.18,55,Overload,Yes
292,8.59,50.56,42,Overvoltage,Yes
111,5.2,49.46,27,Undervoltage,Yes
283,6.64,50.85,35,Overvoltage,Yes
279,9.0,50.77,39,Overvoltage,Yes
248,11.91,50.04,41,Overload,Yes
17,0.0,0.0,20,Line Break,Yes
156,4.86,49.54,29,Undervoltage,Yes
250,12.83,49.92,54,Overload,Yes
178,2.84,49.74,35,Undervoltage,Yes
264,5.25,50.77,45,Overvoltage,Yes
289,8.47,50.73,44,Overvoltage,Yes
297,7.75,50.22,44,Overvoltage,Yes
258,19.95,50.06,43,Overload,Yes
249,12.01,50.08,55,Overload,Yes
127,4.09,49.11,28,Undervoltage,Yes
240,7.87,50.16,32,Normal,No
117,4.31,49.31,26,Undervoltage,Yes
242,17.94,50.11,40,Overload,Yes
291,8.46,50.79,41,Overvoltage,Yes
179,5.26,49.93,32,Undervoltage,Yes
15,0.0,0.0,21,Line Break,Yes
255,15.33,50.0,54,Overload,Yes
102,2.34,49.48,32,Undervoltage,Yes
237,6.24,49.92,32,Normal,No
261,9.75,50.3,35,Overvoltage,Yes
4,0.0,0.0,22,Line Break,Yes
106,5.68,49.45,33,Undervoltage,Yes
294,5.99,50.73,32,Overvoltage,Yes
172,2.59,49.93,27,Undervoltage,Yes
110,3.58,49.68,25,Undervoltage,Yes
231,4.33,50.03,32,Normal,No
257,10.93,49.85,49,Overload,Yes
235,4.32,50.12,32,Normal,No
256,10.95,49.85,43,Overload,Yes
260,12.5,50.02,42,Overload,Yes
172,2.29,49.64,27,Undervoltage,Yes
288,7.26,50.09,39,Overvoltage,Yes
13,0.0,0.0,24,Line Break,Yes
284,7.93,50.14,37,Overvoltage,Yes
5,0.0,0.0,24,Line Break,Yes
145,5.77,49.87,32,Undervoltage,Yes
227,3.21,49.82,27,Normal,No
132,3.57,49.34,33,Undervoltage,Yes
132,2.67,49.32,26,Undervoltage,Yes
248,20.0,49.98,42,Overload,Yes
148,5.46,49.19,35,Undervoltage,Yes
224,3.48,49.9,33,Normal,No
128,5.39,49.7,31,Undervoltage,Yes
250,11.05,49.88,42,Overload,Yes
228,5.24,49.82,32,Normal,No
154,4.19,49.05,30,Undervoltage,Yes
226,5.4,50.04,30,Normal,No
225,5.48,49.94,25,Normal,No
269,9.82,50.1,38,Overvoltage,Yes
225,5.29,49.81,29,Normal,No
245,11.66,49.91,41,Overload,Yes
17,0.0,0.0,25,Line Break,Yes
289,9.1,50.14,45,Overvoltage,Yes
283,9.35,50.75,37,Overvoltage,Yes
124,4.41,49.94,26,Undervoltage,Yes
252,15.88,49.83,49,Overload,Yes
232,6.0,49.85,29,Normal,No
14,0.0,0.0,29,Line Break,Yes
244,19.83,49.99,54,Overload,Yes
289,6.73,50.06,41,Overvoltage,Yes
221,7.84,49.94,33,Normal,No
250,16.95,50.01,54,Overload,Yes
231,3.92,49.85,25,Normal,No
172,5.79,49.26,34,Undervoltage,Yes
245,10.11,50.08,48,Overload,Yes
286,8.51,50.49,37,Overvoltage,Yes
289,8.68,50.12,35,Overvoltage,Yes
281,6.86,50.78,44,Overvoltage,Yes
273,7.14,50.94,35,Overvoltage,Yes
140,5.02,49.68,35,Undervoltage,Yes
16,0.0,0.0,20,Line Break,Yes
245,11.54,50.14,42,Overload,Yes
257,12.47,50.19,44,Overload,Yes
156,3.65,49.51,29,Undervoltage,Yes
13,0.0,0.0,28,Line Break,Yes
232,5.67,50.07,27,Normal,No
229,5.57,49.82,31,Normal,No
244,12.93,50.05,55,Overload,Yes
107,5.34,49.02,33,Undervoltage,Yes
10,0.0,0.0,29,Line Break,Yes
233,3.53,49.86,35,Normal,No
134,2.68,49.25,35,Undervoltage,Yes
297,8.8,50.55,33,Overvoltage,Yes
233,4.6,49.85,33,Normal,No
297,8.82,50.37,44,Overvoltage,Yes
16,0.0,0.0,22,Line Break,Yes
119,4.27,49.9,34,Undervoltage,Yes
161,5.61,49.84,25,Undervoltage,Yes
109,2.17,49.99,28,Undervoltage,Yes
139,4.77,49.48,27,Undervoltage,Yes
249,16.64,49.83,41,Overload,Yes
292,9.06,50.9,30,Overvoltage,Yes
17,0.0,0.0,27,Line Break,Yes
247,17.21,50.05,43,Overload,Yes
171,5.39,49.21,31,Undervoltage,Yes
237,6.14,50.04,27,Normal,No
271,9.92,50.46,33,Overvoltage,Yes
233,4.58,49.86,25,Normal,No
237,4.82,49.96,26,Normal,No
237,6.46,49.84,27,Normal,No
227,6.2,50.03,29,Normal,No
255,13.02,50.1,53,Overload,Yes
173,4.64,49.18,32,Undervoltage,Yes
225,6.35,49.87,33,Normal,No
252,16.71,50.13,49,Overload,Yes
255,18.05,50.17,50,Overload,Yes
257,14.29,50.14,54,Overload,Yes
7,0.0,0.0,25,Line Break,Yes
251,14.23,49.82,49,Overload,Yes
249,12.09,49.88,42,Overload,Yes
9,0.0,0.0,25,Line Break,Yes
179,5.67,49.2,27,Undervoltage,Yes
254,10.22,49.92,48,Overload,Yes
3,0.0,0.0,20,Line Break,Yes
166,3.91,49.62,34,Undervoltage,Yes
266,6.19,50.77,31,Overvoltage,Yes
11,0.0,0.0,28,Line Break,Yes
256,16.21,50.03,42,Overload,Yes
285,6.84,50.36,39,Overvoltage,Yes
11,0.0,0.0,29,Line Break,Yes
226,7.56,49.84,29,Normal,No
10,0.0,0.0,29,Line Break,Yes
252,18.37,50.1,51,Overload,Yes
13,0.0,0.0,29,Line Break,Yes
255,13.02,49.86,40,Overload,Yes
18,0.0,0.0,27,Line Break,Yes
289,9.12,50.72,34,Overvoltage,Yes
8,0.0,0.0,28,Line Break,Yes
16,0.0,0.0,30,Line Break,Yes
232,7.41,49.83,34,Normal,No
289,6.55,50.43,35,Overvoltage,Yes
259,10.77,49.94,47,Overload,Yes
245,13.04,49.86,46,Overload,Yes
11,0.0,0.0,25,Line Break,Yes
266,5.89,50.99,44,Overvoltage,Yes
294,9.85,50.97,43,Overvoltage,Yes
7,0.0,0.0,27,Line Break,Yes
261,9.42,50.14,44,Overvoltage,Yes
234,3.05,49.91,29,Normal,No
291,5.79,50.03,44,Overvoltage,Yes
0,0.0,0.0,21,Line Break,Yes
237,5.02,49.88,30,Normal,No
257,15.18,49.91,44,Overload,Yes
228,7.74,50.19,31,Normal,No
130,5.31,49.3,27,Undervoltage,Yes
226,6.54,49.84,33,Normal,No
19,0.0,0.0,24,Line Break,Yes
236,5.7,49.86,31,Normal,No
253,13.05,49.92,44,Overload,Yes
276,9.67,50.07,38,Overvoltage,Yes
240,16.02,50.11,55,Overload,Yes
300,7.63,50.45,34,Overvoltage,Yes
266,5.83,50.89,39,Overvoltage,Yes
166,2.45,49.71,27,Undervoltage,Yes
290,6.89,50.02,36,Overvoltage,Yes
240,19.25,49.85,41,Overload,Yes
120,2.2,49.81,26,Undervoltage,Yes
15,0.0,0.0,20,Line Break,Yes
135,4.69,49.06,29,Undervoltage,Yes
121,5.08,49.05,29,Undervoltage,Yes
258,11.41,50.07,53,Overload,Yes
122,4.43,49.76,25,Undervoltage,Yes
103,4.26,49.07,25,Undervoltage,Yes
167,3.54,49.82,35,Undervoltage,Yes
262,9.21,50.26,40,Overvoltage,Yes
300,6.16,50.99,32,Overvoltage,Yes
102,3.74,49.45,27,Undervoltage,Yes
254,15.49,49.97,46,Overload,Yes
136,2.38,49.18,30,Undervoltage,Yes
240,18.99,49.87,51,Overload,Yes
241,16.15,50.11,54,Overload,Yes
250,19.57,49.9,47,Overload,Yes
240,5.16,50.17,35,Normal,No
137,2.36,49.28,27,Undervoltage,Yes
9,0.0,0.0,25,Line Break,Yes
243,14.89,49.93,46,Overload,Yes
170,5.97,49.96,35,Undervoltage,Yes
10,0.0,0.0,27,Line Break,Yes
253,14.63,49.84,53,Overload,Yes
151,2.46,49.65,26,Undervoltage,Yes
287,6.62,50.28,31,Overvoltage,Yes
107,2.76,49.7,27,Undervoltage,Yes
297,8.02,50.34,43,Overvoltage,Yes
256,16.5,50.03,43,Overload,Yes
6,0.0,0.0,23,Line Break,Yes
5,0.0,0.0,29,Line Break,Yes
289,6.71,50.51,32,Overvoltage,Yes
12,0.0,0.0,30,Line Break,Yes
251,19.99,49.93,42,Overload,Yes
248,14.65,50.03,42,Overload,Yes
292,5.87,50.34,42,Overvoltage,Yes
283,7.69,50.51,39,Overvoltage,Yes
243,11.54,49.86,54,Overload,Yes
273,8.34,50.57,32,Overvoltage,Yes
282,5.48,50.48,41,Overvoltage,Yes
255,12.54,50.1,41,Overload,Yes
281,7.17,50.23,33,Overvoltage,Yes
265,7.24,50.15,35,Overvoltage,Yes
296,8.89,50.93,38,Overvoltage,Yes
13,0.0,0.0,26,Line Break,Yes
6,0.0,0.0,24,Line Break,Yes
276,9.68,50.56,32,Overvoltage,Yes
297,8.96,50.61,42,Overvoltage,Yes
226,4.58,49.94,29,Normal,No
173,4.88,49.85,35,Undervoltage,Yes
153,3.87,49.1,26,Undervoltage,Yes
151,3.36,49.12,32,Undervoltage,Yes
224,7.61,49.93,26,Normal,No
247,11.67,50.13,49,Overload,Yes
229,6.67,49.97,26,Normal,No
227,6.02,49.99,29,Normal,No
234,3.27,49.82,27,Normal,No
114,5.19,49.62,26,Undervoltage,Yes
247,16.82,50.02,51,Overload,Yes
121,2.76,49.69,29,Undervoltage,Yes
19,0.0,0.0,29,Line Break,Yes
116,3.79,49.35,31,Undervoltage,Yes
285,5.61,50.52,38,Overvoltage,Yes
177,5.9,49.94,27,Undervoltage,Yes
2,0.0,0.0,22,Line Break,Yes
260,14.31,49.81,53,Overload,Yes
2,0.0,0.0,26,Line Break,Yes
277,5.64,50.53,41,Overvoltage,Yes
255,15.24,50.08,49,Overload,Yes
252,13.12,49.97,47,Overload,Yes
264,6.27,50.27,45,Overvoltage,Yes
8,0.0,0.0,26,Line Break,Yes
11,0.0,0.0,20,Line Break,Yes
121,2.63,49.37,31,Undervoltage,Yes
0,0.0,0.0,23,Line Break,Yes
270,8.85,50.53,35,Overvoltage,Yes
267,8.06,50.82,32,Overvoltage,Yes
223,5.63,50.16,33,Normal,No
152,3.88,49.82,28,Undervoltage,Yes
176,2.46,49.38,27,Undervoltage,Yes
299,8.17,50.05,33,Overvoltage,Yes
222,7.41,49.95,26,Normal,No
0,0.0,0.0,21,Line Break,Yes
278,7.89,50.62,43,Overvoltage,Yes
284,7.27,50.37,36,Overvoltage,Yes
271,8.84,50.07,38,Overvoltage,Yes
11,0.0,0.0,26,Line Break,Yes
264,8.22,50.96,30,Overvoltage,Yes
148,5.73,49.27,29,Undervoltage,Yes
264,6.56,50.58,41,Overvoltage,Yes
243,11.86,50.0,41,Overload,Yes
256,17.47,49.81,43,Overload,Yes
229,7.05,49.99,33,Normal,No
3,0.0,0.0,24,Line Break,Yes
119,3.24,49.59,31,Undervoltage,Yes
280,7.32,50.94,44,Overvoltage,Yes
14,0.0,0.0,21,Line Break,Yes
221,4.99,50.16,35,Normal,No
10,0.0,0.0,26,Line Break,Yes
20,0.0,0.0,25,Line Break,Yes
258,11.77,50.05,51,Overload,Yes
247,17.65,50.16,52,Overload,Yes
8,0.0,0.0,28,Line Break,Yes
233,4.34,49.93,33,Normal,No
5,0.0,0.0,26,Line Break,Yes
260,11.71,50.1,45,Overload,Yes
259,11.06,50.06,45,Overload,Yes
15,0.0,0.0,26,Line Break,Yes
163,2.65,49.86,35,Undervoltage,Yes
280,6.5,50.27,35,Overvoltage,Yes
237,3.84,49.92,33,Normal,No
11,0.0,0.0,23,Line Break,Yes
255,17.13,50.07,53,Overload,Yes
251,13.62,49.93,50,Overload,Yes
160,4.61,49.61,25,Undervoltage,Yes
248,19.47,49.97,44,Overload,Yes
20,0.0,0.0,22,Line Break,Yes
254,16.1,50.11,51,Overload,Yes
4,0.0,0.0,21,Line Break,Yes
290,9.85,50.33,42,Overvoltage,Yes
18,0.0,0.0,20,Line Break,Yes
250,17.86,50.02,53,Overload,Yes
238,5.23,49.81,28,Normal,No
11,0.0,0.0,22,Line Break,Yes
292,9.28,50.89,36,Overvoltage,Yes
258,19.48,49.99,54,Overload,Yes
293,8.14,50.38,38,Overvoltage,Yes
259,18.8,49.88,45,Overload,Yes
265,5.2,50.47,32,Overvoltage,Yes
220,6.57,50.06,30,Normal,No
239,6.34,50.14,33,Normal,No
170,3.86,49.29,33,Undervoltage,Yes
278,6.03,50.4,42,Overvoltage,Yes
106,4.74,49.14,26,Undervoltage,Yes
255,17.97,49.94,53,Overload,Yes
7,0.0,0.0,20,Line Break,Yes
9,0.0,0.0,29,Line Break,Yes
117,5.94,49.0,25,Undervoltage,Yes
4,0.0,0.0,22,Line Break,Yes
255,11.72,49.83,45,Overload,Yes
237,5.61,49.95,28,Normal,No
240,5.69,49.87,33,Normal,No
263,9.82,50.17,34,Overvoltage,Yes
9,0.0,0.0,23,Line Break,Yes
15,0.0,0.0,28,Line Break,Yes
178,5.69,49.14,29,Undervoltage,Yes
119,2.84,49.6,25,Undervoltage,Yes
18,0.0,0.0,22,Line Break,Yes
252,14.16,50.19,52,Overload,Yes
289,9.25,50.04,31,Overvoltage,Yes
172,5.79,49.33,27,Undervoltage,Yes
18,0.0,0.0,21,Line Break,Yes
13,0.0,0.0,22,Line Break,Yes
138,5.4,49.08,27,Undervoltage,Yes
222,5.25,49.93,27,Normal,No
269,5.38,50.3,35,Overvoltage,Yes
175,2.77,49.15,33,Undervoltage,Yes
148,4.62,49.5,35,Undervoltage,Yes
261,6.14,50.07,42,Overvoltage,Yes
18,0.0,0.0,20,Line Break,Yes
256,14.15,50.15,42,Overload,Yes
5,0.0,0.0,29,Line Break,Yes
172,4.24,49.63,25,Undervoltage,Yes
260,11.85,49.83,43,Overload,Yes
247,17.48,49.87,55,Overload,Yes
251,15.92,50.09,42,Overload,Yes
170,2.39,49.61,30,Undervoltage,Yes
116,4.25,49.64,34,Undervoltage,Yes
156,4.17,49.59,33,Undervoltage,Yes
250,14.1,50.19,50,Overload,Yes
238,5.62,50.04,35,Normal,No
249,19.71,50.01,49,Overload,Yes
240,3.55,49.84,27,Normal,No
275,7.95,50.06,43,Overvoltage,Yes
6,0.0,0.0,27,Line Break,Yes
126,4.75,49.75,32,Undervoltage,Yes
247,17.91,49.84,48,Overload,Yes
270,5.23,50.36,35,Overvoltage,Yes
236,5.98,49.85,31,Normal,No
240,13.35,50.11,41,Overload,Yes
235,3.5,50.17,29,Normal,No
249,16.69,50.08,50,Overload,Yes
295,7.77,50.75,38,Overvoltage,Yes
12,0.0,0.0,28,Line Break,Yes
230,7.23,49.94,29,Normal,No
249,19.69,50.0,53,Overload,Yes
255,10.77,49.81,43,Overload,Yes
249,18.15,50.01,40,Overload,Yes
248,13.43,49.86,48,Overload,Yes
0,0.0,0.0,23,Line Break,Yes
118,3.34,49.53,35,Undervoltage,Yes
243,13.55,49.88,53,Overload,Yes
282,9.06,50.75,39,Overvoltage,Yes
156,2.44,49.28,29,Undervoltage,Yes
139,4.64,49.88,35,Undervoltage,Yes
248,19.23,49.86,43,Overload,Yes
108,3.07,49.36,30,Undervoltage,Yes
169,5.62,49.49,33,Undervoltage,Yes
12,0.0,0.0,20,Line Break,Yes
299,8.9,50.12,32,Overvoltage,Yes
242,18.63,50.02,48,Overload,Yes
238,5.49,50.01,27,Normal,No
292,5.7,50.84,30,Overvoltage,Yes
229,5.36,49.91,31,Normal,No
9,0.0,0.0,29,Line Break,Yes
8,0.0,0.0,24,Line Break,Yes
130,4.87,49.89,34,Undervoltage,Yes
156,5.05,49.28,28,Undervoltage,Yes
295,5.75,50.49,41,Overvoltage,Yes
241,12.01,50.09,44,Overload,Yes
220,7.4,50.11,27,Normal,No
162,5.38,49.64,32,Undervoltage,Yes
134,4.07,49.88,28,Undervoltage,Yes
276,7.67,50.48,41,Overvoltage,Yes
102,5.42,49.36,31,Undervoltage,Yes
250,16.68,49.94,41,Overload,Yes
299,8.4,50.85,33,Overvoltage,Yes
259,16.05,50.03,49,Overload,Yes
247,15.8,49.85,44,Overload,Yes
234,3.66,49.8,34,Normal,No
232,5.63,50.04,26,Normal,No
254,11.7,49.97,50,Overload,Yes
109,4.94,49.72,35,Undervoltage,Yes
162,5.4,49.24,27,Undervoltage,Yes
166,3.51,49.95,34,Undervoltage,Yes
111,4.88,49.54,29,Undervoltage,Yes
249,10.4,49.86,49,Overload,Yes
243,17.33,50.14,41,Overload,Yes
166,5.45,49.1,34,Undervoltage,Yes
248,16.41,50.03,41,Overload,Yes
243,13.32,49.84,54,Overload,Yes
176,2.04,49.5,30,Undervoltage,Yes
256,17.77,49.84,43,Overload,Yes
241,18.7,49.83,50,Overload,Yes
148,5.73,49.71,28,Undervoltage,Yes
155,5.16,49.24,26,Undervoltage,Yes
159,2.77,49.53,28,Undervoltage,Yes
150,5.67,49.1,25,Undervoltage,Yes
285,9.52,50.18,45,Overvoltage,Yes
300,9.07,50.82,36,Overvoltage,Yes
17,0.0,0.0,20,Line Break,Yes
116,2.35,49.01,29,Undervoltage,Yes
228,6.99,49.91,35,Normal,No
171,4.45,49.34,34,Undervoltage,Yes
10,0.0,0.0,30,Line Break,Yes
276,5.57,50.71,45,Overvoltage,Yes
137,2.18,49.61,26,Undervoltage,Yes
249,16.33,50.13,41,Overload,Yes
15,0.0,0.0,24,Line Break,Yes
247,15.85,49.99,49,Overload,Yes
275,7.22,50.03,41,Overvoltage,Yes
13,0.0,0.0,21,Line Break,Yes
240,17.51,49.83,55,Overload,Yes
289,9.88,50.61,39,Overvoltage,Yes
13,0.0,0.0,28,Line Break,Yes
171,5.87,49.09,32,Undervoltage,Yes
10,0.0,0.0,29,Line Break,Yes
260,16.83,49.92,51,Overload,Yes
248,14.85,49.88,45,Overload,Yes
104,2.31,49.4,29,Undervoltage,Yes
2,0.0,0.0,29,Line Break,Yes
237,6.27,49.81,30,Normal,No
277,5.98,50.86,36,Overvoltage,Yes
236,4.73,49.8,26,Normal,No
143,4.5,49.68,29,Undervoltage,Yes
130,3.62,49.74,28,Undervoltage,Yes
227,3.58,49.89,34,Normal,No
278,9.02,50.21,42,Overvoltage,Yes
255,14.94,50.07,46,Overload,Yes
5,0.0,0.0,25,Line Break,Yes
103,5.56,49.93,32,Undervoltage,Yes
253,15.44,49.91,43,Overload,Yes
129,5.18,49.91,28,Undervoltage,Yes
112,2.95,49.61,34,Undervoltage,Yes
240,10.71,49.84,46,Overload,Yes
229,6.92,50.06,33,Normal,No
270,6.41,50.23,30,Overvoltage,Yes
283,7.13,50.75,34,Overvoltage,Yes
235,6.84,49.86,26,Normal,No
237,5.76,50.01,27,Normal,No
276,7.89,50.99,43,Overvoltage,Yes
289,6.51,50.53,35,Overvoltage,Yes
268,8.99,50.82,44,Overvoltage,Yes
105,5.12,49.16,31,Undervoltage,Yes
12,0.0,0.0,23,Line Break,Yes
154,3.85,49.68,28,Undervoltage,Yes
231,4.04,49.98,27,Normal,No
299,8.1,50.42,38,Overvoltage,Yes
276,6.77,50.22,40,Overvoltage,Yes
253,12.87,50.16,46,Overload,Yes
248,17.2,50.07,53,Overload,Yes
300,6.33,50.5,35,Overvoltage,Yes
225,3.12,50.09,35,Normal,No
252,14.03,50.01,54,Overload,Yes
7,0.0,0.0,26,Line Break,Yes
234,4.71,49.81,28,Normal,No
263,8.15,50.86,44,Overvoltage,Yes
229,5.07,50.2,28,Normal,No
165,2.36,49.97,30,Undervoltage,Yes
272,6.37,50.19,37,Overvoltage,Yes
153,4.76,49.77,33,Undervoltage,Yes
249,18.43,49.81,41,Overload,Yes
5,0.0,0.0,27,Line Break,Yes
17,0.0,0.0,22,Line Break,Yes
3,0.0,0.0,22,Line Break,Yes
131,3.59,49.53,27,Undervoltage,Yes
9,0.0,0.0,25,Line Break,Yes
5,0.0,0.0,23,Line Break,Yes
109,2.1,49.82,27,Undervoltage,Yes
14,0.0,0.0,27,Line Break,Yes
249,15.75,49.87,55,Overload,Yes
253,15.19,50.05,55,Overload,Yes
235,3.18,50.07,34,Normal,No
14,0.0,0.0,25,Line Break,Yes
221,6.65,50.09,34,Normal,No
294,9.79,50.76,42,Overvoltage,Yes
9,0.0,0.0,27,Line Break,Yes
279,8.04,50.9,36,Overvoltage,Yes
245,17.54,50.03,47,Overload,Yes
127,2.47,49.34,34,Undervoltage,Yes
145,2.41,49.96,30,Undervoltage,Yes
220,4.99,50.19,33,Normal,No
235,6.39,50.1,31,Normal,No
240,17.27,50.12,46,Overload,Yes
261,5.4,50.27,44,Overvoltage,Yes
222,3.02,50.11,25,Normal,No
106,4.98,49.86,35,Undervoltage,Yes
262,9.32,50.76,43,Overvoltage,Yes
252,13.38,50.12,47,Overload,Yes
226,3.71,50.02,26,Normal,No
238,4.72,50.0,35,Normal,No
282,9.95,50.69,39,Overvoltage,Yes
130,3.7,49.89,33,Undervoltage,Yes
116,2.37,50.0,32,Undervoltage,Yes
247,19.22,50.14,48,Overload,Yes
230,3.98,50.0,33,Normal,No
290,5.87,50.42,44,Overvoltage,Yes
103,4.0,49.29,25,Undervoltage,Yes
272,6.03,50.31,37,Overvoltage,Yes
234,3.5,49.86,28,Normal,No
142,3.24,49.87,31,Undervoltage,Yes
7,0.0,0.0,29,Line Break,Yes
0,0.0,0.0,24,Line Break,Yes
291,7.6,50.35,35,Overvoltage,Yes
269,6.8,50.56,39,Overvoltage,Yes
5,0.0,0.0,21,Line Break,Yes
223,3.42,49.93,33,Normal,No
8,0.0,0.0,29,Line Break,Yes
8,0.0,0.0,22,Line Break,Yes
247,17.1,50.05,48,Overload,Yes
244,11.99,49.9,48,Overload,Yes
290,8.6,50.22,30,Overvoltage,Yes
242,14.94,49.96,44,Overload,Yes
261,9.04,50.71,35,Overvoltage,Yes
162,2.34,49.72,30,Undervoltage,Yes
220,5.61,49.83,31,Normal,No
3,0.0,0.0,28,Line Break,Yes
111,2.06,49.97,31,Undervoltage,Yes
3,0.0,0.0,27,Line Break,Yes
228,5.63,49.81,27,Normal,No
127,4.5,49.53,35,Undervoltage,Yes
231,4.78,50.16,35,Normal,No
236,6.02,49.97,30,Normal,No
160,5.06,49.69,28,Undervoltage,Yes
277,9.89,50.77,34,Overvoltage,Yes
254,14.09,50.15,52,Overload,Yes
242,12.34,50.05,50,Overload,Yes
246,17.27,49.99,46,Overload,Yes
228,6.02,50.06,25,Normal,No
261,8.33,50.06,33,Overvoltage,Yes
279,5.09,50.31,30,Overvoltage,Yes
258,10.27,50.2,44,Overload,Yes
133,5.99,49.1,26,Undervoltage,Yes
20,0.0,0.0,20,Line Break,Yes
247,17.96,49.86,40,Overload,Yes
233,7.11,50.14,35,Normal,No
163,5.45,49.24,29,Undervoltage,Yes
3,0.0,0.0,23,Line Break,Yes
238,7.44,50.04,26,Normal,No
263,6.28,50.71,31,Overvoltage,Yes
244,14.61,49.84,54,Overload,Yes
234,7.4,49.94,30,Normal,No
248,10.09,50.17,41,Overload,Yes
151,5.71,49.31,34,Undervoltage,Yes
16,0.0,0.0,20,Line Break,Yes
251,15.33,50.0,50,Overload,Yes
257,12.82,49.81,54,Overload,Yes
228,5.4,50.01,34,Normal,No
270,8.64,50.63,37,Overvoltage,Yes
228,5.96,49.85,33,Normal,No
288,9.91,50.7,40,Overvoltage,Yes
226,7.97,49.89,27,Normal,No
265,9.53,50.94,39,Overvoltage,Yes
298,9.88,50.12,36,Overvoltage,Yes
290,6.38,50.51,39,Overvoltage,Yes
285,8.86,50.02,41,Overvoltage,Yes
145,2.19,49.06,35,Undervoltage,Yes
102,3.19,49.95,35,Undervoltage,Yes
